kinase	substrate	marker	q	gps	biogrid	fasolo	parca	fiedler	EMAP	yeastkid	netphorest	networkin	networkin STRING	networkin_biogrid	activation	binding	catalysis	expression	inhibition	ptmod	reaction	undirected	ptacek	n_datasets	goldstandard1	goldstandard2	goldstandard3	goldstandard4
YDR507C	YPL177C	0	0.783105134357029	0.000169							0.158603	0.6181	0.2028											3				
YDR507C	YPL202C	0	0.783105134357029	0.000188							0.150821	0.5492	0.1761											3				
YDR507C	YPL230W	-0.0251182741972384	0.0746407813815257	0.000206							0.195256	1.0644	0.1827	0.0654										4				
YDR507C	YPL248C	-0.0109877388270989	0.522570329314364	0.000199							0.19046	0.8906	0.1735	0.5274										4				
YDR507C	YPR008W	-0.0316485372758305	0.0185372526465341	0.000222							0.23278	2.1544	0.1808	1.258										4				
YDR507C	YPR009W	0	0.783105134357029	0.000199							0.094478	0.468	0.137											3				
YDR507C	YPR022C	0.0146837936062795	0.378677221869776	0.000255							0.180092	0.6641	0.1061	0.5382										4				
YDR507C	YPR065W	0.0123160005307959	0.472843668549442	0.000215							0.195095	1.0583	0.1982	0.5416										4				
YDR507C	YPR104C	-0.000894678430805457	0.771129249974534	0.000208							0.121627	0.5271	0.1602	0.5271										4				
YDR507C	YPR196W	0	0.783105134357029	0.000221							0.21319	1.67	0.0907											3				
YDR507C	YPR199C	0	0.783105134357029	0.000227							0.21695	1.8048	0.2297											3				
YFL029C	YAL009W	0	0.481425639536617	0.000115							0.050248	0.2754	0.2182											3				
YFL029C	YAL017W	-0.0580376864767732	2.28991634641467e-06	0.000240							0.050248	0.2691	0.2023	0.2691								313		5				
YFL029C	YAR018C	-0.00445098131882109	0.38465267206913	0.000226							0.050239	0.2691	0.135	0.0612								431		5				
YFL029C	YAR019C	-0.0199943724586336	0.0626418217361186	0.000234							0.050241	0.3686	0.3978	0.0742								192		5				
YFL029C	YBL009W	0.00414706379142413	0.391995230667709	0.000223							0.049749	0.2691	0.109	0.027										4				
YFL029C	YBL016W	-0.0298929806293385	0.0105103234310687	0.000182						0.179598	0.050217	0.4037	0.4175	0.0566			193					359		7			1	
YFL029C	YBL046W	-0.0366582442812207	0.00224917717368152	0.000281							0.050246	0.2796	0.2287	0.2777										4				
YFL029C	YBL056W	-0.0331059449783217	0.0052580763522934	0.000211						3.19571	0.050228	0.3422	0.383	0.1142								170		6				
YFL029C	YBL088C	0.0283872708003807	0.0142641609104883	0.000274							0.050248	0.2998	0.273	0.0684			481				481	564		7			1	
YFL029C	YBL105C	-0.0360544022802787	0.00261219592158446	0.000249							0.050248	0.3287	0.3215	0.3287								203		5				
YFL029C	YBR028C	0.00354484799083856	0.406266582920822	0.000257							0.050247	0.2691	0.0774	0.0616								164		5				
YFL029C	YBR059C	-0.00929607547123353	0.260068386432691	0.000240							0.050248	0.2691	0.1873	0.269								172		5				
YFL029C	YBR097W	-0.0385549898237604	0.00138779512933641	0.000233							0.050248	0.2691	0.2008	0.0285										4				
YFL029C	YBR125C	-0.0685853947824172	1.66334963027675e-08	0.000206							0.050246	0.2691	0.1706	0.269										4				
YFL029C	YBR136W	0.0480580089991006	8.13037144610634e-05	0.000208							0.050246	0.3308	0.3504	0.0791			235					489		6				
YFL029C	YBR156C	0.0145679509102656	0.135568904616463	0.000286							0.050244	0.2691	0.1734	0.2691										4				
YFL029C	YBR160W	-0.030169731839175	0.0099100978784221	0.000171	kinase			kinase		19.34162	0.049956	16.3101	0.999	16.3101						800		936		9	1	1	1	1
YFL029C	YBR274W	-0.0391862582898604	0.00117079252920168	0.000278							0.050243	0.2934	0.2634	0.2803								205		5				
YFL029C	YBR276C	0.0336036198989889	0.00468182423247139	0.000282							0.050198	0.2691	0.1406	0.2691								268		5				
YFL029C	YCL024W	-0.0253348713834373	0.0255642695245025	0.000232						0.179598	0.050247	0.3177	0.291	0.3176								235		6				
YFL029C	YCR008W	-0.00224743112707047	0.435624603655975	0.000296							0.050247	0.2691	0.15	0.2691								482		5				
YFL029C	YCR073C	0.0290288415500013	0.012575669412932	0.000171							0.050246	0.3455	0.3849	0.0353								172		5				
YFL029C	YCR079W	0.052360060522098	1.8771849233286e-05	0.000104							0.050036	0.2691	0.202	0.0654										4				
YFL029C	YCR091W	0.00686839884771532	0.323603837517693	0.000227							0.050245	0.2691	0.1155	0.2691										4				
YFL029C	YDL006W	-0.011958920320054	0.192836810480885	0.000232							0.050248	0.3948	0.4125	0.0395										4				
YFL029C	YDL017W	-0.0272867385726902	0.0176518669938687	0.000245							0.050173	0.3322	0.3696	0.0758							497	838		6				
YFL029C	YDL025C	0.0311988530472643	0.00797409060426157	0.000257							0.050235	0.2931	0.2627	0.1152								226		5				
YFL029C	YDL028C	-0.0312928543469682	0.00781359676689915	0.000241							0.050248	0.3753	0.4016	0.3753								779		5				
YFL029C	YDL047W	-0.0166314446735048	0.10271567718241	0.000173						1.35422	0.050207	4.8789	0.848	0.4896								630		6				
YFL029C	YDL079C	-0.067373185040893	3.12761778125427e-08	0.000120							0.050247	0.2691	0.1451	0.0269								299		5				
YFL029C	YDL101C	-0.0296164100782184	0.0111458490203681	0.000178							0.050227	0.2868	0.2469	0.2867								292		5				
YFL029C	YDL108W	-0.0209575894218593	0.0539071222463541	0.000191	kinase			kinase		13.66815	0.050248	12.998	0.994	12.9965			489			412.5		791		10	1	1	1	1
YFL029C	YDL127W	0	0.481425639536617	0.000274							0.050248	0.3302	0.3419									344		4				
YFL029C	YDL134C	0.00667907462324069	0.328514470557742	0.000243							0.045625	0.3315	0.3665	0.0333			179					358		6				
YFL029C	YDL159W	-0.0542882930958854	9.37302386153116e-06	0.000246							0.050146	0.3286	0.3215	0.0758			235					405		6				
YFL029C	YDL188C	-0.0215665615098781	0.0488440885136397	0.000238							0.050227	0.3318	0.3647	0.0336			179					402		6				
YFL029C	YDL214C	-0.00501494794332868	0.370799039556242	0.000227							0.050245	0.2691	0.0696	0.1108								226		5				
YFL029C	YDL230W	0	0.481425639536617	0.000254							0.049999	0.2691	0.1432									200		4				
YFL029C	YDL236W	0.0258017623489106	0.0234652638623633	0.000237							0.050213	0.2691	0.1347	0.0303										4				
YFL029C	YDR028C	-0.0122308529196881	0.186335810680239	0.000248						0.179598	0.05022	0.2821	0.235	0.282										5				
YFL029C	YDR067C	-0.0201577603050885	0.0610534858355983	0.000210							0.050029	0.2691	0.077	0.0276										4				
YFL029C	YDR122W	0.00537247611317911	0.361875827598845	0.000233							0.050244	0.2732	0.2126	0.2731										4				
YFL029C	YDR195W	-0.0528838331098853	1.55835037561186e-05	0.000245							0.048462	0.7189	0.4858	0.0721										4				
YFL029C	YDR247W	0.00983009667925464	0.246203299001317	0.000185							0.050226	0.3291	0.3272	0.0358								569		5				
YFL029C	YDR283C	-0.0161704020320677	0.109427568498928	0.000267							0.050246	0.3175	0.2908	0.2916								163		5				
YFL029C	YDR422C	0.011876157478547	0.194832475690395	0.000225							0.050248	0.2691	0.1804	0.2691										4				
YFL029C	YDR436W	-0.03810616715034	0.00156516899495689	0.000289							0.050213	0.2691	0.1937	0.0616			239					278		6				
YFL029C	YDR466W	0.0253962720200862	0.0252736755896821	0.000211							0.050248	0.2691	0.1308	0.2587										4				
YFL029C	YDR477W	0.00624990716923419	0.339584127974828	0.000218							0.050219	0.3309	0.3525	0.3309								171		5				
YFL029C	YDR481C	-0.0298615825409248	0.0105811344054899	0.000234							0.050102	0.2691	0.1435	0.2691										4				
YFL029C	YDR490C	0.0198786325532202	0.063781575543597	0.000211							0.050248	0.2691	0.1393	0.2537										4				
YFL029C	YDR507C	0.00227091650144133	0.435111192104056	0.000248						-0.217601	0.050248	0.3336	0.3782	0.3336								275		6	0	0		
YFL029C	YDR523C	-0.0252180254521884	0.0261212532664417	0.000221						0.678441	0.050245	0.2691	0.1532	0.0271								606		6				
YFL029C	YER027C	0.0184522019005636	0.0792745730044015	0.000290							0.050237	0.2691	0.1886	0.2691										4				
YFL029C	YER054C	-0.0345789448157021	0.00374316730922323	0.000258							0.050163	0.2691	0.1901	0.027										4				
YFL029C	YER075C	0.0118857940370021	0.194599709730621	0.000224							0.050248	2.2744	0.827	2.2744								625		5				
YFL029C	YER089C	0.00149945772995297	0.451609102011115	0.000104						3.19571	0.050231	0.3518	0.3884	0.3516								359		6				
YFL029C	YER123W	-0.0292277770684842	0.0120820582436855	0.000231							0.050246	0.278	0.2248	0.278								302		5				
YFL029C	YER129W	-0.0386902129735684	0.00133819614634217	0.000251							0.050238	0.2931	0.2627	0.2931								189		5				
YFL029C	YER133W	0.0399361792124801	0.000954599253732079	0.000184							0.050225	0.711	0.4839	0.0712			239					290		6				
YFL029C	YER134C	-0.050985840409789	3.09181740148159e-05	0.000124							0.04988	0.2691	0.0879	0.2691										4				
YFL029C	YER139C	-0.00500574288030944	0.371027402113316	0.000227							0.049314	0.2933	0.2635	0.0294										4				
YFL029C	YFL033C	0.0399193624450573	0.000958965191449777	0.000242							0.050235	0.3315	0.3596	0.3315								199		5				
YFL029C	YFL034C-B	0.0546609772397666	8.16527775834249e-06	0.000191							0.050185	0.2691	0.1986	0.269								264		5				
YFL029C	YFR014C	0.0173669611341872	0.0927728252910932	0.000232							0.050242	0.2691	0.1335	0.0278								375		5				
YFL029C	YFR028C	-0.0175771357370797	0.0900794347807118	0.000229							0.050224	0.3686	0.3978	0.3686								593		5				
YFL029C	YGL019W	0.011816501765548	0.196275741726882	0.000190						0.179598	0.050189	0.8449	0.525	0.1927								299		6				
YFL029C	YGL021W	0.0173170770798352	0.0934211987956809	0.000222							0.050247	0.3276	0.3066	0.3275								504		5				
YFL029C	YGL059W	-0.0239058308697921	0.0329115825250486	0.000187							0.049853	0.2691	0.0797	0.0296										4				
YFL029C	YGL083W	0.00861632229042747	0.27784995481328	0.000243							0.050239	0.2691	0.1881	0.0749								611		5				
YFL029C	YGL115W	0.00660883027614975	0.330332479596124	0.000140							0.049888	0.2792	0.2277	0.2727								210		5				
YFL029C	YGL119W	-0.00193082830485853	0.44247801492211	0.000196							0.050049	0.2691	0.1086	0.269								214		5				
YFL029C	YGL134W	0.0383055098164126	0.00148449615478893	0.000187							0.050186	0.3314	0.3585	0.0333								353		5				
YFL029C	YGL158W	-0.0510923830045433	2.98099503426947e-05	0.000253						0.179598	0.050248	0.3365	0.3798	0.1225								336		6				
YFL029C	YGL179C	-0.0272528649073787	0.0177640794074202	0.000193							0.050227	0.2691	0.1626	0.263								213		5				
YFL029C	YGL180W	0.015502823111991	0.11975569215414	0.000181							0.050242	0.2691	0.19	0.2691										4				
YFL029C	YGL190C	0.0683314914997335	1.87745185830853e-08	0.000210							0.050233	0.3306	0.3482	0.3304								280		5				
YFL029C	YGL208W	-0.0548807839272937	7.52881950296252e-06	0.000217							0.050173	0.2691	0.1725	0.1147										4				
YFL029C	YGR040W	0.00515276418534993	0.367371617244668	0.000161							0.050217	0.3523	0.3887	0.1443			193					326		6				
YFL029C	YGR052W	-0.0390031815193649	0.00123087898898809	0.000204							0.050087	0.2691	0.1301	0.269								490		5				
YFL029C	YGR092W	-0.00259873479972552	0.42787345577379	0.000231							0.0502	0.3686	0.3978	0.3575								303		5				
YFL029C	YGR109C	0	0.481425639536617	0.000267							0.04938	0.4962	0.465				294				294	717		6				1
YFL029C	YGR123C	0	0.481425639536617	0.000207							0.050241	0.3294	0.3311									356		4				
YFL029C	YGR188C	0.00121872661329727	0.457420929025017	0.000252							0.050247	0.2691	0.1998	0.2689			293			293	293	634		8	0	0	0	
YFL029C	YGR262C	-0.0124941346541201	0.180127475252312	0.000234							0.050244	0.2691	0.1532	0.027								542		5				
YFL029C	YHL007C	-0.0220023701872223	0.0454452142538648	0.000248							0.050226	0.3319	0.3654	0.3319								194		5				
YFL029C	YHR004C	0.0124222054052473	0.181814946432431	0.000204							0.050224	0.2691	0.1912	0.0617										4				
YFL029C	YHR030C	-0.009986593403551	0.242165320061814	0.000154						2.496378	0.050217	0.3992	0.4149	0.399			193					282		7			1	
YFL029C	YHR071W	0.0123614433908635	0.183245551574603	0.000228							0.050247	0.291	0.2575	0.066								353		5				
YFL029C	YHR079C	-0.0491190270078496	5.77225268230095e-05	0.000247							0.050245	0.2699	0.2043	0.1241								213		5				
YFL029C	YHR082C	-0.0436883293338071	0.000325913482296371	0.000255						0.179598	0.050207	0.3167	0.29	0.3167								302		6				
YFL029C	YHR102W	-0.0170906412876648	0.0963817705315797	0.000263							0.050248	0.2691	0.1983	0.1009										4				
YFL029C	YHR135C	-0.00967594706833676	0.250192861555374	0.000258							0.050247	0.278	0.2248	0.1189								325		5				
YFL029C	YHR205W	0.0444059234291423	0.000259979898468096	0.000237							0.050243	0.2691	0.1935	0.2691								179		5				
YFL029C	YIL035C	0	0.481425639536617	0.000172							0.050248	0.4768	0.459									289		4				
YFL029C	YIL042C	0	0.481425639536617	0.000190							0.050029	0.2691	0.1017									405		4				
YFL029C	YIL095W	-0.0202992352159798	0.059739680931245	0.000266						-0.217601	0.050205	0.3177	0.291	0.3038								236		6	0	0		
YFL029C	YIL106W	-0.018768412250365	0.0755684408165224	0.000268							0.049835	0.2948	0.2672	0.2948								264		5				
YFL029C	YIL113W	0.0224358569483703	0.0422918901019025	0.000245							0.049769	0.2868	0.247	0.0287								308		5				
YFL029C	YIL147C	-0.0545879786513598	8.38348802143813e-06	0.000251							0.05022	0.3844	0.4067	0.168								169		5				
YFL029C	YIR026C	-0.0188028015503624	0.0751894053346349	0.000177							0.050002	0.3607	0.3934	0.0823								268		5				
YFL029C	YJL006C	0	0.481425639536617	0.000129						0.179598	0.050247	7.9188	0.925				264					713		6				
YFL029C	YJL013C	0.018343731356056	0.0805757773557177	0.000216							0.050248	0.2951	0.2678	0.0895			293			293	293	546		8	0	0	0	
YFL029C	YJL057C	-0.0421486256351274	0.000509824798875524	0.000249							0.04994	0.2691	0.1223	0.2691								600		5				
YFL029C	YJL095W	0.0302041667491267	0.00983773849350268	0.000233							0.050245	0.332	0.3669	0.332										4				
YFL029C	YJL106W	-0.0586945843088622	1.76523603945737e-06	0.000260	kinase			kinase	0.941387	14.471	0.050248	5.5642	0.861	5.5642								597		9	1	1	1	1
YFL029C	YJL128C	0.00672343859787527	0.327365137754839	0.000250						1.55808	0.05015	2.864	0.839	2.8636			235					740		7			1	
YFL029C	YJL141C	-0.0335611796328269	0.00472932385072785	0.000249							0.050242	0.3309	0.3522	0.3309								281		5				
YFL029C	YJL164C	-0.0313069782000606	0.00778985155944594	0.000211							0.050247	0.2694	0.2031	0.2694			238				238	311		7			1	
YFL029C	YJL165C	-0.000277195542330528	0.476143136660467	0.000269							0.050248	0.3294	0.3311	0.3293								581		5				
YFL029C	YJL187C	-0.0402627137677378	0.000874210157492338	0.000227							0.050244	0.4332	0.434	0.4332			489			428.5		951		7	1	1	1	
YFL029C	YJR059W	0.0222379574285886	0.0437203911775952	0.000267							0.050244	0.2931	0.2627	0.2931										4				
YFL029C	YJR066W	-0.00403311268379327	0.394724636323911	0.000284							0.050248	0.3515	0.3882	0.0354								291		5				
YFL029C	YKL025C	0.0124527366223711	0.181097872052006	0.000249						0.179598	0.050231	0.4153	0.424	0.4153								456		6				
YFL029C	YKL048C	-0.0178355114771093	0.0868143130275044	0.000231						-0.217601	0.050217	0.332	0.367	0.0753								209		6	0	0		
YFL029C	YKL101W	-0.0248989324859888	0.0276771751026145	0.000229						-0.217601	0.050248	0.3608	0.3934	0.3606								515		6	0	0		
YFL029C	YKL116C	0.0233208706514143	0.0364045946593985	0.000294							0.050248	0.2931	0.2627	0.0293										4				
YFL029C	YKL126W	-0.0415413959842377	0.000609225149975948	0.000209							0.050248	0.2945	0.2663	0.2945								172		5				
YFL029C	YKL139W	0.00754398162086178	0.305978693779946	0.000188	kinase			kinase	3.392276	14.766508	0.050248	8.0178	0.929	8.0178						401		663		10	1	1	1	1
YFL029C	YKL161C	-0.0251456597262021	0.0264687560702948	0.000182							0.050203	0.2836	0.2388	0.0284			193					247		6				
YFL029C	YKL166C	0.0197213660112199	0.0653984891845924	0.000206							0.050247	0.2691	0.2007	0.2691			238				238	272		7			1	
YFL029C	YKL168C	-0.0173618614962241	0.0928390422669071	0.000217							0.050248	0.2691	0.1495	0.0699								582		5				
YFL029C	YKL171W	0.00155208189451422	0.450508117962748	0.000224							0.050208	0.2691	0.149	0.2691								482		5				
YFL029C	YKL190W	0	0.481425639536617	0.000103							0.017868	0.0799	0.2023				150				150	317		6				
YFL029C	YKL198C	0.01149020386899	0.204238128437836	0.000237							0.050247	0.2691	0.1831	0.0273										4				
YFL029C	YKL203C	-0.00903289555485412	0.26693985431118	0.000252							0.050248	0.3312	0.3555	0.0761								263		5				
YFL029C	YLL010C	0.022406216493815	0.04250430105454	0.000202							0.050173	0.2691	0.1451	0.269										4				
YFL029C	YLL019C	0.01370075966945	0.152881824976	0.000301							0.049971	0.2798	0.2294	0.2798								348		5				
YFL029C	YLR019W	0.0179224664564961	0.0857249236108636	0.000199							0.05018	0.2691	0.1824	0.1132										4				
YFL029C	YLR096W	0.0141714465378552	0.14284716295673	0.000248							0.050139	0.3279	0.3111	0.3279										4				
YFL029C	YLR113W	0.00414399171708481	0.392068986253625	0.000209							0.050239	0.4052	0.4183	0.4052			193					285		6				
YFL029C	YLR210W	0.00476734368508621	0.376916374025765	0.000215							0.050231	0.4963	0.465	0.0497			294				294	718		7			1	
YFL029C	YLR226W	-0.022237130993112	0.0437263976190861	0.000237						1.35422	0.050248	8.9826	0.968	0.899								889		6				
YFL029C	YLR240W	-0.0161383361926746	0.109907276284774	0.000212							0.0502	0.2691	0.1798	0.0269								236		5				
YFL029C	YLR248W	0.0143600551066623	0.139236158032562	0.000200							0.050058	0.3468	0.3856	0.2229								288		5				
YFL029C	YLR362W	-0.0303891239463789	0.0094537636647376	0.000219							0.050149	0.3761	0.402	0.376								293		5				
YFL029C	YLR433C	0.00830513376923336	0.286015138504842	0.000200							0.046632	0.2688	0.1637	0.0269								223		5				
YFL029C	YML016C	-0.00108194079074268	0.460214913206507	0.000244							0.050248	0.3275	0.3063	0.3274			239					278		6				
YFL029C	YML057W	-0.0313233482147838	0.00776237050863627	0.000223							0.050248	0.2691	0.1632	0.2688								223		5				
YFL029C	YML112W	0.0231858381843829	0.0372500662744666	0.000181						0.179598	0.050247	6.3002	0.879	1.502								329		6				
YFL029C	YMR001C	0.0252274003609274	0.0260763755611077	0.000246							0.050248	0.3686	0.3978	0.3685			440				440	440		7			1	
YFL029C	YMR036C	-0.00628170488614906	0.338767231847005	0.000278							0.050246	1.1249	0.548	0.4047			309			229		825		7	0	0	0	
