TF	p.value	estimate	sign	KP
YDR213W	0.657914300890181	-0.000991976910449216	1	YDL025C
YDR216W	0.244127935958011	0.0010718485671462	-1	YDL025C
YDR253C	0.0127279539009482	0.00411616768547679	-1	YDL025C
YDR259C	0.0260423801692363	0.00293333513886312	-1	YDL025C
YDR266C	0.51079666252384	-1.06468175377696e-05	1	YDL025C
YDR277C	0.00189470219459123	0.00539310618143957	-1	YDL025C
YDR310C	0.999760378292985	-0.00834305818635249	-1	YDL025C
YDR421W	0.847110911812828	-0.00206946888561186	1	YDL025C
YDR423C	0.542265127709033	-0.000168918992789157	1	YDL025C
YDR451C	0.0894208377613966	0.00279398598243628	1	YDL025C
YDR463W	0.266564159241197	0.0012257271174352	1	YDL025C
YDR501W	0.0200805503848103	0.0042201944200635	1	YDL025C
YDR520C	0.931942920081491	-0.00515086151480753	1	YDL025C
YEL009C	0.109928084435913	0.00189694426144931	-1	YDL025C
YER028C	0.991229428034839	-0.00942364879397955	1	YDL025C
YER040W	0.824398873709009	-0.00193780003537831	1	YDL025C
YER045C	0.882423130272379	-0.00434898861821576	1	YDL025C
YER051W	0.988004492009332	-0.00512327568914114	1	YDL025C
YER068W	0.725310663251904	-0.00140865000429914	1	YDL025C
YER088C	0.25165932099676	0.00203535817078459	-1	YDL025C
YER109C	0.0415618776554578	0.00453031266661862	-1	YDL025C
YER111C	0.00459736907675628	0.00501068511421719	-1	YDL025C
YER130C	0.816652984282245	-0.00184205457555477	1	YDL025C
YER161C	0.951145170540576	-0.00475182518041405	1	YDL025C
YER169W	0.996351591389848	-0.00609300662213167	1	YDL025C
YER184C	0.935539277852415	-0.00500804245324476	1	YDL025C
YFL021W	0.0152512665349014	0.00600365885992207	1	YDL025C
YFL031W	0.996917557466813	-0.00794399285776178	1	YDL025C
YFL044C	0.97349633104985	-0.00495542855855102	1	YDL025C
YFL052W	0.984992831288089	-0.00472081886994274	1	YDL025C
YFR034C	0.0428151139989627	0.00325983685751078	-1	YDL025C
YGL013C	0.937152952769593	-0.00285793695316202	1	YDL025C
YGL035C	0.819012561518392	-0.00186143713060595	1	YDL025C
YGL071W	0.308844340294143	0.000785023729633403	1	YDL025C
YGL073W	0.011479813558626	0.00433637060625896	-1	YDL025C
YGL096W	0.771486247687061	-0.00114436736464653	-1	YDL025C
YGL131C	0.794201312371469	-0.00234241526598475	-1	YDL025C
YGL162W	0.364726931401076	0.0007186684696316	-1	YDL025C
YGL166W	0.525776068923037	-0.000424318298620388	-1	YDL025C
YGL181W	0.38223021283016	0.000643743580706799	1	YDL025C
YGL192W	0.882215815568157	-0.00277366639906673	1	YDL025C
YGL197W	0.775815091051083	-0.00210420678951627	1	YDL025C
YGL209W	0.926731388224445	-0.00351760554738602	1	YDL025C
YGL237C	0.311335370866349	0.00114423031692287	1	YDL025C
YGL252C	0.0872376684576429	0.10069308228248	-1	YDL025C
YGL254W	0.80176808772122	-0.00198137908215979	1	YDL025C
YGR044C	0.594985962575204	-0.000489813301906597	1	YDL025C
YGR067C	0.722644450033066	-0.00125901676405117	1	YDL025C
YGR089W	0.705538354736202	-0.00133443527852703	1	YDL025C
YGR097W	0.64742103782052	-0.00101750356084359	1	YDL025C
YGR249W	0.0368397572878056	0.00331509648987511	1	YDL025C
YGR288W	0.846784246611194	-0.00301512071558198	-1	YDL025C
YHL009C	0.276896470892184	0.00161978381258688	-1	YDL025C
YHL020C	0.947060197094699	-0.00660260641520539	1	YDL025C
YHL027W	0.876641551459547	-0.00234902425170943	1	YDL025C
YHR006W	0.985342963468086	-0.00568861865772998	1	YDL025C
YHR084W	0.00012145325534557	0.00438389320776247	-1	YDL025C
YHR124W	8.3033509618715e-05	0.00450968725278852	-1	YDL025C
YHR178W	0.473682834163257	0.000101964724321133	1	YDL025C
YHR206W	0.0874855639872088	0.00214007476696767	-1	YDL025C
YIL036W	0.477845980008483	2.79896833703125e-05	1	YDL025C
YIL101C	0.0362962721947201	0.00312829336949882	-1	YDL025C
YIL119C	0.963546558764815	-0.00411466237445027	1	YDL025C
YIL122W	0.503119694797679	-9.17158089399787e-06	1	YDL025C
YIL128W	0.981509225995969	-0.00670142531239714	1	YDL025C
YIL131C	1.98146551473036e-06	0.00545593247501114	-1	YDL025C
YIR017C	0.903641867501545	-0.00366233543780267	-1	YDL025C
YIR018W	0.222985296703307	0.00130403170206668	-1	YDL025C
YIR023W	0.279850889505445	0.00103170673725004	-1	YDL025C
YIR033W	0.0614241688073696	0.0163722936280007	1	YDL025C
YJL056C	0.762887626491109	-0.00175091809496634	1	YDL025C
YJL089W	0.965561075570077	-0.00437431220511026	1	YDL025C
YJL103C	0.410443152958873	0.00226312886947352	-1	YDL025C
YJL110C	0.945139767660746	-0.00374887580024213	1	YDL025C
YJL127C	0.795470020341207	-0.00266736704479441	1	YDL025C
YJL206C	0.959647514774295	-0.00326979083680341	1	YDL025C
YJR060W	0.00863917034827158	0.00398047931062016	-1	YDL025C
YJR094C	0.150206970834954	0.00323113497322704	1	YDL025C
YJR127C	0.270375754866971	0.00162277060059086	-1	YDL025C
YJR140C	0.928694246046657	-0.0037615558070328	1	YDL025C
YJR147W	0.73259198263371	-0.00141696487898862	1	YDL025C
YKL005C	0.730054275785294	-0.00174459406304213	1	YDL025C
YKL015W	0.805686183829357	-0.00179126607572997	-1	YDL025C
YKL020C	7.42471060907253e-06	0.0054885557222821	-1	YDL025C
YKL032C	0.674339953382392	-0.000711716777436286	-1	YDL025C
YKL038W	0.956214925621164	-0.00457908704886876	1	YDL025C
YKL043W	0.898166323161204	-0.00208345511448025	-1	YDL025C
YKL062W	0.0253924822452094	0.00261994290500815	-1	YDL025C
YKL072W	0.82281936045968	-0.00282239649329058	1	YDL025C
YKL109W	0.906567334918532	-0.00258952205593162	1	YDL025C
YKL112W	0.000279645663468675	0.00584754527406283	-1	YDL025C
YKL185W	0.0193148988951259	0.00451235637401252	-1	YDL025C
YKL222C	0.947186733225333	-0.00342276062701035	1	YDL025C
YKR034W	0.982356429313008	-0.00494742173331635	1	YDL025C
YKR064W	0.962318745946142	-0.00362408310592097	1	YDL025C
YKR099W	0.850772908413705	-0.00233854088438242	1	YDL025C
YLR013W	0.985574523732906	-0.00515506329127876	1	YDL025C
YLR014C	0.478480541120062	0.000136531618485793	1	YDL025C
YLR098C	0.948553440875732	-0.00327130265245181	1	YDL025C
YLR131C	0.00195674306726387	0.00677415552403094	-1	YDL025C
YLR176C	0.457402464314351	0.000149749361432316	1	YDL025C
YLR182W	0.000455209621857732	0.00728602973052204	-1	YDL025C
YLR183C	0.0111724549278584	0.00426846426286075	1	YDL025C
YLR228C	0.599062799066782	-0.000580594297226107	1	YDL025C
YLR256W	0.193220007515528	0.00158687721572576	-1	YDL025C
YLR266C	0.538883238053466	-0.00415882823013422	-1	YDL025C
YLR278C	0.730340007193684	-0.0012400553987824	1	YDL025C
YLR403W	0.637508946264721	-0.000536390382282177	1	YDL025C
YLR451W	0.719564336095846	-0.00109388670602154	1	YDL025C
YML007W	0.0821805202111307	0.00242834238888558	1	YDL025C
YML027W	0.420490747000169	0.000206530053298503	-1	YDL025C
YML051W	0.821657990419352	-0.00229726285416597	1	YDL025C
YML076C	0.936579026503484	-0.00341451353879432	1	YDL025C
YML081W	0.55858352475881	-0.000318807554709854	1	YDL025C
YML099C	0.981815232651856	-0.00542501207333107	1	YDL025C
YML113W	0.998407742893458	-0.00891954903133339	1	YDL025C
YMR016C	0.15845199664908	0.00144735375767013	-1	YDL025C
YMR019W	0.65437146403715	-0.000893820789737955	1	YDL025C
YMR021C	0.375722265743858	0.000679557522825197	-1	YDL025C
YMR037C	1.58833248669141e-06	0.00574020144373617	-1	YDL025C
YMR042W	0.491280824363477	3.1296118257578e-05	-1	YDL025C
YMR043W	0.000215673909573928	0.00732125664952016	-1	YDL025C
YMR053C	0.665615981319402	-0.000853250369338284	1	YDL025C
YMR070W	0.842144883640964	-0.00195077475863458	-1	YDL025C
YMR075W	0.936819179180217	-0.00477772027483376	1	YDL025C
YMR164C	0.888290269185198	-0.00281753939703948	1	YDL025C
YMR172W	0.450698952942435	0.000541429885644379	-1	YDL025C
YMR182C	0.99665264816374	-0.00621365774494291	-1	YDL025C
YMR280C	0.826754880496465	-0.00571644515801464	-1	YDL025C
YNL027W	0.00355082147528712	0.00791511263381762	-1	YDL025C
YNL068C	0.000191550655466658	0.00447476145803966	-1	YDL025C
YNL139C	0.658544764840973	-0.00113879114404471	1	YDL025C
YNL167C	0.0603914578172613	0.00282603991189544	-1	YDL025C
YNL199C	0.535272457102949	-0.000107610823062316	1	YDL025C
YNL216W	0.0124800519906552	0.0028386579181294	-1	YDL025C
YNL257C	0.844819823313315	-0.00300092876704803	1	YDL025C
YNL309W	0.0520450003950051	0.0046334994946915	-1	YDL025C
YNL314W	0.0815859781726691	0.00287314437591038	1	YDL025C
YNR063W	0.824619609046122	-0.00198164636705483	1	YDL025C
YOL028C	0.665687111918468	-0.000779248357732554	1	YDL025C
YOL067C	0.593236552713708	-0.000400793292162864	1	YDL025C
YOL089C	0.721178261938911	-0.00136035533070366	1	YDL025C
YOL108C	0.00366810828193868	0.00379988901718429	-1	YDL025C
YOL116W	0.948775752307141	-0.00456390952030202	-1	YDL025C
YOR028C	0.27916352154831	0.000734863471320062	-1	YDL025C
YOR032C	0.956561899323571	-0.00477244559163818	1	YDL025C
YOR038C	0.990150099097167	-0.00676032940298102	1	YDL025C
YOR113W	0.092415710693823	0.00319260056362575	-1	YDL025C
YOR140W	0.426802909895058	0.000320530512011628	1	YDL025C
YOR162C	0.077310553622468	0.0022167012109979	1	YDL025C
YOR229W	0.97227188723096	-0.00669114604497704	1	YDL025C
YOR230W	0.400069169676588	0.000881802578480941	1	YDL025C
YOR337W	0.0129068213245651	0.0249963210872757	-1	YDL025C
YOR344C	0.311459470848183	0.00098521212836128	1	YDL025C
YOR358W	0.433543216304342	0.000314908213513401	1	YDL025C
YOR363C	0.0845443714575178	0.00273002794282628	-1	YDL025C
YOR380W	0.789142566181236	-0.00172228361600101	1	YDL025C
YPL038W	0.999663559260563	-0.00781389206229814	1	YDL025C
YPL049C	0.976285746138766	-0.00393391341466204	-1	YDL025C
YPL075W	0.976773437222178	-0.0049797897338396	-1	YDL025C
YPL089C	0.563605019644825	-0.000322664022542674	-1	YDL025C
YPL133C	0.057225744606143	0.00531127863952412	-1	YDL025C
YPL139C	0.696857852194706	-0.000920733791766984	1	YDL025C
YPL177C	0.674401194469445	-0.00101340795225396	1	YDL025C
YPL202C	0.992273871978293	-0.00459809047938502	-1	YDL025C
YPL230W	0.585545016928879	-0.000509207740336603	1	YDL025C
YPL248C	0.999179090441752	-0.00667925240701503	1	YDL025C
YPR008W	0.883113404961537	-0.00484715459332324	1	YDL025C
YPR009W	0.449737738566565	0.000554555671524086	-1	YDL025C
YPR022C	0.902018873602386	-0.00255839586172509	1	YDL025C
YPR065W	0.213955423967111	0.00157550115636295	-1	YDL025C
YPR196W	0.728957005787724	-0.00173003223287913	1	YDL025C
YPR199C	0.801696345485001	-0.0023721813611215	1	YDL025C
YAL051W	1.21091774517755e-06	0.0246513415834513	1	YDL047W
YBL005W	0.457984438497841	0.000564908484356102	-1	YDL047W
YBL008W	0.678863222650202	-0.00309659343095897	-1	YDL047W
YBL021C	0.00533663297762667	0.017864456796	1	YDL047W
YBL054W	0.987275493636956	-0.0157323064104672	1	YDL047W
YBL103C	0.0552382860228126	0.00894764018461065	-1	YDL047W
YBR033W	0.990282965357204	-0.0143571266673254	-1	YDL047W
YBR049C	0.511208906037059	-4.1079350056001e-05	1	YDL047W
YBR083W	0.0686212750864674	0.00717662618828319	-1	YDL047W
YBR112C	0.16402728638522	0.0397525273701259	1	YDL047W
YBR150C	0.712143074802836	-0.0050515633906062	-1	YDL047W
YBR182C	0.892065038966492	-0.00639979852368043	1	YDL047W
YBR239C	0.535160192108242	-0.000538023591449106	-1	YDL047W
YBR240C	0.717916233937165	-0.00372189502708929	1	YDL047W
YBR297W	0.706460776486429	-0.00261307689705197	1	YDL047W
YCL055W	0.233086750311512	0.0552043253004843	1	YDL047W
YCR065W	0.213002227243696	0.00391690401254177	1	YDL047W
YCR084C	0.318164683906384	0.00352720162614446	1	YDL047W
YCR106W	0.91639346962527	-0.00818060979993024	1	YDL047W
YDL020C	0.306470869564383	0.00217144775635495	-1	YDL047W
YDL048C	0.964042941533348	-0.0149379266215911	-1	YDL047W
YDL056W	0.497779086589135	4.221786647526e-05	-1	YDL047W
YDL106C	4.84957138418452e-06	0.0233040509087125	1	YDL047W
YDL170W	0.964150696131206	-0.0106509605116332	1	YDL047W
YDR009W	0.99999961117046	-0.0325047979386242	-1	YDL047W
YDR026C	0.851515725697347	-0.00669580024105374	-1	YDL047W
YDR034C	0.081068724474383	0.123385307520914	-1	YDL047W
YDR043C	0.000583450238543986	0.017799345419879	1	YDL047W
YDR049W	0.951992799597581	-0.00944889387805962	-1	YDL047W
YDR123C	2.57887577769448e-21	0.0484104680961409	-1	YDL047W
YDR146C	0.263543559465651	0.00353600690013211	1	YDL047W
YDR174W	0.773033372675115	-0.0427143433744936	-1	YDL047W
YDR207C	0.000246524591146921	0.016511153895326	1	YDL047W
YDR213W	0.754831961734007	-0.00446096726639486	-1	YDL047W
YDR216W	0.138253523267011	0.00476114768361832	-1	YDL047W
YDR253C	7.81338897158199e-06	0.0226633545153139	-1	YDL047W
YDR259C	6.90154176121045e-10	0.0271944685155	-1	YDL047W
YDR266C	0.668072012779444	-0.0028124112732621	1	YDL047W
YDR277C	0.000920403146851768	0.0156457100056553	1	YDL047W
YDR310C	0.764608496819808	-0.00454494964528329	1	YDL047W
YDR421W	0.707676101046341	-0.00273665583256582	-1	YDL047W
YDR423C	0.000225483491847228	0.0225936989987035	1	YDL047W
YDR451C	0.976292853893697	-0.0107139825885399	1	YDL047W
YDR463W	0.927038477093209	-0.00824614370450733	-1	YDL047W
YDR501W	0.012946207167911	0.0124991523524423	1	YDL047W
YDR520C	0.627820312606511	-0.00274932061786398	-1	YDL047W
YEL009C	5.89207951717493e-12	0.0328929052819892	-1	YDL047W
YER028C	0.99976822107094	-0.0364550317582364	-1	YDL047W
YER040W	0.00806022576227813	0.0158988819969429	1	YDL047W
YER045C	0.892262637328428	-0.0122669425166982	1	YDL047W
YER051W	0.966053001801462	-0.0111028943818035	-1	YDL047W
YER068W	0.998680394966718	-0.0184806123676809	1	YDL047W
YER088C	0.0158712292002905	0.0190993889216008	1	YDL047W
YER109C	1.52624484435528e-06	0.0374708575530537	1	YDL047W
YER111C	0.000608996260073993	0.0171884785341406	1	YDL047W
YER130C	0.968284607400298	-0.0102887846735462	1	YDL047W
YER161C	0.49790141117663	5.21351547150941e-06	-1	YDL047W
YER169W	0.623754471177728	-0.00185038333438103	1	YDL047W
YER184C	0.971881439493139	-0.0167688583977354	1	YDL047W
YFL021W	0.124477812903138	0.00810761289229286	1	YDL047W
YFL031W	0.929514758101089	-0.01172164799966	-1	YDL047W
YFL044C	0.999219628917301	-0.0212632942904575	-1	YDL047W
YFL052W	0.906030818037634	-0.00769241097773132	1	YDL047W
YFR034C	0.00296098992498365	0.0144682004106911	1	YDL047W
YGL013C	0.850493052646079	-0.00520391646422266	-1	YDL047W
YGL035C	0.0868209370430924	0.00803805707573674	1	YDL047W
YGL071W	0.953609856604078	-0.00771710013062352	1	YDL047W
YGL073W	0.000227818494762456	0.0185733648271651	-1	YDL047W
YGL096W	0.266922878046186	0.00278529104781016	-1	YDL047W
YGL131C	0.968595327005109	-0.0153018772799455	-1	YDL047W
YGL162W	0.00012181337843073	0.0258238218562133	1	YDL047W
YGL166W	0.505562434509427	-8.09311850278031e-05	1	YDL047W
YGL181W	0.82650016741387	-0.0057185424417724	-1	YDL047W
YGL192W	0.99995884885591	-0.0245789614622836	-1	YDL047W
YGL197W	0.999943488232245	-0.0270980147701425	-1	YDL047W
YGL209W	0.623853198821542	-0.00186975451547102	-1	YDL047W
YGL237C	0.00258830073806692	0.0220867841328609	1	YDL047W
YGL252C	0.176224085113002	0.141868684037839	1	YDL047W
YGL254W	0.923169286640343	-0.00897689347902155	-1	YDL047W
YGR044C	0.652045014411176	-0.00231350225951575	-1	YDL047W
YGR067C	0.863348372431056	-0.00646090342549445	-1	YDL047W
YGR089W	0.805744851006325	-0.00569827104104115	-1	YDL047W
YGR097W	0.97888425131321	-0.0150895542499571	-1	YDL047W
YGR249W	0.63745686284603	-0.0015523864989527	1	YDL047W
YGR288W	0.757570546052077	-0.00527851930192525	-1	YDL047W
YHL009C	0.252037631449909	0.00517195138747581	1	YDL047W
YHL020C	0.892952916664027	-0.013820808249211	-1	YDL047W
YHL027W	0.879584364096952	-0.00630844055315725	1	YDL047W
YHR006W	0.911132684143457	-0.00945151793333558	-1	YDL047W
YHR084W	1.84416789383629e-11	0.0222587606877451	-1	YDL047W
YHR124W	6.50214168793153e-14	0.0250756038793629	1	YDL047W
YHR178W	0.00226051024261465	0.0179414825109208	-1	YDL047W
YHR206W	6.65446341500139e-12	0.0330526539910045	1	YDL047W
YIL036W	0.989677956219942	-0.0153376952911736	1	YDL047W
YIL101C	0.00945220017197211	0.0113260526994699	1	YDL047W
YIL119C	0.592305952216261	-0.00130317086187069	-1	YDL047W
YIL122W	0.0232444558040198	0.0125099218257305	1	YDL047W
YIL128W	0.999992849964343	-0.0364659449323466	1	YDL047W
YIL131C	1.3658071296534e-06	0.0151053851182576	-1	YDL047W
YIR017C	0.513877482503682	-0.000119079830492028	-1	YDL047W
YIR018W	0.000564959123858749	0.0173827655110083	1	YDL047W
YIR023W	5.17377353823204e-05	0.0223232752167783	1	YDL047W
YIR033W	0.737115847373927	-0.0143010710541833	-1	YDL047W
YJL056C	0.728008971970383	-0.00381876851561638	-1	YDL047W
YJL089W	0.924020477240888	-0.00921251865893925	-1	YDL047W
YJL103C	0.0480977475418177	0.0578338264953576	1	YDL047W
YJL110C	0.999513732815837	-0.0205373420973352	-1	YDL047W
YJL127C	0.788375638361419	-0.00694805532249676	1	YDL047W
YJL206C	0.993017382713572	-0.0124251754504885	-1	YDL047W
YJR060W	0.00242887732703276	0.0128995745974479	1	YDL047W
YJR094C	0.167894603014568	0.00829667772308447	1	YDL047W
YJR127C	0.775273397293087	-0.00518472638309193	1	YDL047W
YJR140C	0.97586537621805	-0.0137479731643369	-1	YDL047W
YJR147W	0.65110661831625	-0.00229012171529059	-1	YDL047W
YKL005C	0.278572105520427	0.00455602965468321	-1	YDL047W
YKL015W	0.0694146540896963	0.00933723196453329	-1	YDL047W
YKL020C	7.51862093693183e-08	0.0182424290047117	-1	YDL047W
YKL032C	0.000294359739227833	0.0174847868973867	-1	YDL047W
YKL038W	0.822354186922679	-0.0067086463248093	1	YDL047W
YKL043W	0.000893183149430466	0.0171382911192627	1	YDL047W
YKL062W	4.37749304960703e-07	0.0190641485180219	-1	YDL047W
YKL072W	0.988835818064259	-0.0186699806671543	-1	YDL047W
YKL109W	0.403187122522762	0.00102953498805226	1	YDL047W
YKL112W	0.100234275070018	0.00544646893576501	1	YDL047W
YKL185W	4.86370518045213e-07	0.0323487937150868	1	YDL047W
YKL222C	0.58554097991483	-0.00105945143276853	-1	YDL047W
YKR034W	0.998941201941791	-0.0191274352611854	1	YDL047W
YKR064W	0.670663214148299	-0.00224748702873689	1	YDL047W
YKR099W	0.752371717391906	-0.00414752412424215	-1	YDL047W
YLR013W	0.874312992031442	-0.00715986758979193	-1	YDL047W
YLR014C	0.589282145065459	-0.00141905763638511	1	YDL047W
YLR098C	0.892730621495457	-0.00659799229968277	-1	YDL047W
YLR131C	0.00105500477597984	0.0197990625156404	1	YDL047W
YLR176C	0.153542018209051	0.00484833184724912	-1	YDL047W
YLR182W	0.0289290228958526	0.0105527911284426	-1	YDL047W
YLR183C	0.310317224634713	0.00238085849883209	-1	YDL047W
YLR228C	0.00773679196242557	0.0178168344988205	-1	YDL047W
YLR256W	1.62018658327344e-10	0.0397948626263921	1	YDL047W
YLR266C	0.776445003795562	-0.0693076594645904	1	YDL047W
YLR278C	0.742706172334373	-0.00352551695396364	1	YDL047W
YLR403W	0.0411467653293388	0.00891487032868334	-1	YDL047W
YLR451W	0.187298576163208	0.00503772364204528	-1	YDL047W
YML007W	2.23901380576498e-05	0.0207963906774882	-1	YDL047W
YML027W	0.672232405322947	-0.00163347779357648	1	YDL047W
YML051W	0.960732975871909	-0.0114988377382375	-1	YDL047W
YML076C	0.740630532935332	-0.00381866328780564	1	YDL047W
YML081W	0.770747257841764	-0.00613469851937559	-1	YDL047W
YML099C	0.997121983735897	-0.019084550872883	1	YDL047W
YML113W	0.999978120529203	-0.0325300730481171	-1	YDL047W
YMR016C	1.61198190125162e-09	0.0275609760308196	1	YDL047W
YMR019W	0.473119052185048	0.000297533780738893	-1	YDL047W
YMR021C	0.669222949907366	-0.00260439399649592	-1	YDL047W
YMR037C	6.06977854150912e-20	0.031951471323226	-1	YDL047W
YMR042W	0.0661884300179938	0.0103005850001633	-1	YDL047W
YMR043W	0.00840143545000425	0.0129052262084975	1	YDL047W
YMR053C	0.988113357874151	-0.0137831137641198	-1	YDL047W
YMR070W	0.531079693946758	-2.53713814625679e-05	-1	YDL047W
YMR075W	0.909554867802951	-0.0112343323694898	-1	YDL047W
YMR164C	0.897990042163984	-0.00799932146041615	-1	YDL047W
YMR172W	1.46198651367358e-07	0.12760256469754	-1	YDL047W
YMR182C	0.889748428794825	-0.00733091625912643	1	YDL047W
YMR280C	0.0271454081533113	0.0362667495409884	1	YDL047W
YNL027W	0.00794790154303012	0.0188161804890975	-1	YDL047W
YNL068C	1.71121454192775e-05	0.0142541946187345	-1	YDL047W
YNL139C	0.676865551296953	-0.00356176709147303	-1	YDL047W
YNL167C	0.000284109475340841	0.0184046739996733	-1	YDL047W
YNL199C	0.470579595067301	0.000263367598458945	-1	YDL047W
YNL216W	4.32699467994296e-05	0.0141426776541944	1	YDL047W
YNL257C	0.892036161506214	-0.00975593924860113	1	YDL047W
YNL309W	0.756422297483158	-0.00465273907064953	-1	YDL047W
YNL314W	0.112399189954199	0.00673997806487283	1	YDL047W
YNR063W	0.877908169645166	-0.006698613262904	1	YDL047W
YOL028C	2.63213793702666e-05	0.0232988666220834	1	YDL047W
YOL067C	0.985330397131691	-0.011728331984406	-1	YDL047W
YOL089C	0.733436515829122	-0.0039297471056158	-1	YDL047W
YOL108C	6.51525040964793e-16	0.0339037550928906	1	YDL047W
YOL116W	0.594970033830649	-0.00166980927140697	-1	YDL047W
YOR028C	3.38689284517957e-08	0.0230644551709713	1	YDL047W
YOR032C	0.532412161106463	-0.000253879081331459	-1	YDL047W
YOR038C	0.211721887606229	0.00716651871258346	-1	YDL047W
YOR113W	0.0243068501136565	0.0135252386255825	-1	YDL047W
YOR140W	0.886462202844847	-0.00720777403341558	1	YDL047W
YOR162C	0.000638275626062567	0.0143819559989942	-1	YDL047W
