"SUID","interaction","name","selected","shared interaction","shared name","WP","WT"
"303949","T","YMR016C (T) YHR050W","false","T","YMR016C (T) YHR050W",,"1.0"
"303950","T","YMR016C (T) YBR072W","false","T","YMR016C (T) YBR072W",,"3.0"
"303951","T","YMR016C (T) YLL055W","false","T","YMR016C (T) YLL055W",,"3.0"
"303952","T","YMR016C (T) YPR156C","false","T","YMR016C (T) YPR156C",,"3.0"
"303953","T","YMR016C (T) YLL056C","false","T","YMR016C (T) YLL056C",,"3.0"
"303954","T","YMR016C (T) YNL193W","false","T","YMR016C (T) YNL193W",,"3.0"
"303955","T","YMR016C (T) YHR054C","false","T","YMR016C (T) YHR054C",,"1.0"
"303956","T","YMR016C (T) YNL194C","false","T","YMR016C (T) YNL194C",,"3.0"
"303957","T","YMR016C (T) YHR055C","false","T","YMR016C (T) YHR055C",,"2.0"
"303958","T","YMR016C (T) YLL058W","false","T","YMR016C (T) YLL058W",,"1.0"
"303959","T","YMR016C (T) YDR510W","false","T","YMR016C (T) YDR510W",,"2.0"
"303960","T","YMR016C (T) YLL065W","false","T","YMR016C (T) YLL065W",,"1.0"
"303961","T","YMR016C (T) YDR516C","false","T","YMR016C (T) YDR516C",,"3.0"
"303962","T","YMR016C (T) YLL066C","false","T","YMR016C (T) YLL066C",,"1.0"
"303963","T","YMR016C (T) YDR517W","false","T","YMR016C (T) YDR517W",,"1.0"
"303964","T","YMR016C (T) YLL067C","false","T","YMR016C (T) YLL067C",,"1.0"
"303965","T","YMR016C (T) YHR073W","false","T","YMR016C (T) YHR073W",,"1.0"
"303966","T","YMR016C (T) YHR077C","false","T","YMR016C (T) YHR077C",,"1.0"
"303967","T","YMR016C (T) YDR525W-A","false","T","YMR016C (T) YDR525W-A",,"3.0"
"303968","T","YMR016C (T) YDR528W","false","T","YMR016C (T) YDR528W",,"1.0"
"303969","T","YMR016C (T) YNL234W","false","T","YMR016C (T) YNL234W",,"3.0"
"303970","T","YMR016C (T) YPR180W","false","T","YMR016C (T) YPR180W",,"1.0"
"303971","T","YMR016C (T) YLR023C","false","T","YMR016C (T) YLR023C",,"3.0"
"303972","T","YMR016C (T) YHR089C","false","T","YMR016C (T) YHR089C",,"1.0"
"303973","T","YMR016C (T) YHR092C","false","T","YMR016C (T) YHR092C",,"3.0"
"303974","T","YMR016C (T) YHR094C","false","T","YMR016C (T) YHR094C",,"3.0"
"303975","T","YMR016C (T) YDR544C","false","T","YMR016C (T) YDR544C",,"1.0"
"303976","T","YMR016C (T) YHR096C","false","T","YMR016C (T) YHR096C",,"3.0"
"303977","T","YMR016C (T) YDR545W","false","T","YMR016C (T) YDR545W",,"1.0"
"303978","T","YMR016C (T) YHR097C","false","T","YMR016C (T) YHR097C",,"3.0"
"303979","T","YMR016C (T) YHR098C","false","T","YMR016C (T) YHR098C",,"1.0"
"303980","T","YMR016C (T) YHR099W","false","T","YMR016C (T) YHR099W",,"1.0"
"303981","T","YMR016C (T) YLR035CA","false","T","YMR016C (T) YLR035CA",,"1.0"
"303982","T","YMR016C (T) YLR042C","false","T","YMR016C (T) YLR042C",,"2.0"
"303983","T","YMR016C (T) YEL011W","false","T","YMR016C (T) YEL011W",,"3.0"
"303984","T","YMR016C (T) YLR044C","false","T","YMR016C (T) YLR044C",,"2.0"
"303985","T","YMR016C (T) YEL012W","false","T","YMR016C (T) YEL012W",,"3.0"
"303986","T","YMR016C (T) YHR112C","false","T","YMR016C (T) YHR112C",,"1.0"
"303987","T","YMR016C (T) YHR113W","false","T","YMR016C (T) YHR113W",,"1.0"
"303988","T","YMR016C (T) YEL017C-A","false","T","YMR016C (T) YEL017C-A",,"3.0"
"303989","T","YMR016C (T) YEL017W","false","T","YMR016C (T) YEL017W",,"3.0"
"303990","T","YMR016C (T) YLR053C","false","T","YMR016C (T) YLR053C",,"3.0"
"303991","T","YMR016C (T) YEL021W","false","T","YMR016C (T) YEL021W",,"1.0"
"303992","T","YMR016C (T) YNL282W","false","T","YMR016C (T) YNL282W",,"1.0"
"303993","T","YMR016C (T) YNL283C","false","T","YMR016C (T) YNL283C",,"1.0"
"303994","T","YMR016C (T) YEL035C","false","T","YMR016C (T) YEL035C",,"3.0"
"303995","T","YMR016C (T) YBR157C","false","T","YMR016C (T) YBR157C",,"3.0"
"303996","T","YMR016C (T) YBR158W","false","T","YMR016C (T) YBR158W",,"2.0"
"303997","T","YMR016C (T) YHR138C","false","T","YMR016C (T) YHR138C",,"3.0"
"303998","T","YMR016C (T) YHR139C","false","T","YMR016C (T) YHR139C",,"3.0"
"303999","T","YMR016C (T) YNL288W","false","T","YMR016C (T) YNL288W",,"3.0"
"304000","T","YMR016C (T) YEL040W","false","T","YMR016C (T) YEL040W",,"2.0"
"304001","T","YMR016C (T) YHR140W","false","T","YMR016C (T) YHR140W",,"3.0"
"304002","T","YMR016C (T) YEL041W","false","T","YMR016C (T) YEL041W",,"2.0"
"304003","T","YMR016C (T) YNL293W","false","T","YMR016C (T) YNL293W",,"1.0"
"304004","T","YMR016C (T) YNL294C","false","T","YMR016C (T) YNL294C",,"1.0"
"304005","T","YMR016C (T) YEL046C","false","T","YMR016C (T) YEL046C",,"1.0"
"304006","T","YMR016C (T) YLR089C","false","T","YMR016C (T) YLR089C",,"1.0"
"304007","T","YMR016C (T) YBR169C","false","T","YMR016C (T) YBR169C",,"3.0"
"304008","T","YMR016C (T) YLR090W","false","T","YMR016C (T) YLR090W",,"1.0"
"304009","T","YMR016C (T) YBR170C","false","T","YMR016C (T) YBR170C",,"3.0"
"304010","T","YMR016C (T) YNL302C","false","T","YMR016C (T) YNL302C",,"1.0"
"304011","T","YMR016C (T) YEL059C-A","false","T","YMR016C (T) YEL059C-A",,"3.0"
"304012","T","YMR016C (T) YLR110C","false","T","YMR016C (T) YLR110C",,"3.0"
"304013","T","YMR016C (T) YEL066W","false","T","YMR016C (T) YEL066W",,"2.0"
"304014","T","YMR016C (T) YHR166C","false","T","YMR016C (T) YHR166C",,"1.0"
"304015","T","YMR016C (T) YHR168W","false","T","YMR016C (T) YHR168W",,"1.0"
"304016","T","YMR016C (T) YEL069C","false","T","YMR016C (T) YEL069C",,"1.0"
"304017","T","YMR016C (T) YEL070W","false","T","YMR016C (T) YEL070W",,"1.0"
"304018","T","YMR016C (T) YEL071W","false","T","YMR016C (T) YEL071W",,"2.0"
"304019","T","YMR016C (T) YEL074W","false","T","YMR016C (T) YEL074W",,"1.0"
"304020","T","YMR016C (T) YHR174W","false","T","YMR016C (T) YHR174W",,"3.0"
"304021","T","YMR016C (T) YEL075C","false","T","YMR016C (T) YEL075C",,"1.0"
"304022","T","YMR016C (T) YNL336W","false","T","YMR016C (T) YNL336W",,"3.0"
"304023","T","YMR016C (T) YNL337W","false","T","YMR016C (T) YNL337W",,"1.0"
"304024","T","YMR016C (T) YNL338W","false","T","YMR016C (T) YNL338W",,"1.0"
"304025","T","YMR016C (T) YLR134W","false","T","YMR016C (T) YLR134W",,"2.0"
"304026","T","YMR016C (T) YNL339C","false","T","YMR016C (T) YNL339C",,"1.0"
"304027","T","YMR016C (T) YBR202W","false","T","YMR016C (T) YBR202W",,"1.0"
"304028","T","YMR016C (T) YER001W","false","T","YMR016C (T) YER001W",,"3.0"
"304029","T","YMR016C (T) YHR194W","false","T","YMR016C (T) YHR194W",,"3.0"
"304030","T","YMR016C (T) YER011W","false","T","YMR016C (T) YER011W",,"3.0"
"304031","T","YMR016C (T) YNR016C","false","T","YMR016C (T) YNR016C",,"3.0"
"304032","T","YMR016C (T) YNR017W","false","T","YMR016C (T) YNR017W",,"1.0"
"304033","T","YMR016C (T) YBR219C","false","T","YMR016C (T) YBR219C",,"3.0"
"304034","T","YMR016C (T) YER017C","false","T","YMR016C (T) YER017C",,"3.0"
"304035","T","YMR016C (T) YHR201C","false","T","YMR016C (T) YHR201C",,"1.0"
"304036","T","YMR016C (T) YHR202W","false","T","YMR016C (T) YHR202W",,"3.0"
"304037","T","YMR016C (T) YER020W","false","T","YMR016C (T) YER020W",,"3.0"
"304038","T","YMR016C (T) YNR028W","false","T","YMR016C (T) YNR028W",,"2.0"
"304039","T","YMR016C (T) YER033C","false","T","YMR016C (T) YER033C",,"3.0"
"304040","T","YMR016C (T) YER034W","false","T","YMR016C (T) YER034W",,"1.0"
"304041","T","YMR016C (T) YER035W","false","T","YMR016C (T) YER035W",,"3.0"
"304042","T","YMR016C (T) YER037W","false","T","YMR016C (T) YER037W",,"3.0"
"304043","T","YMR016C (T) YIL003W","false","T","YMR016C (T) YIL003W",,"1.0"
"304044","T","YMR016C (T) YBR249C","false","T","YMR016C (T) YBR249C",,"1.0"
"304045","T","YMR016C (T) YIL009W","false","T","YMR016C (T) YIL009W",,"3.0"
"304046","T","YMR016C (T) YBR250W","false","T","YMR016C (T) YBR250W",,"3.0"
"304047","T","YMR016C (T) YER044C","false","T","YMR016C (T) YER044C",,"2.0"
"304048","T","YMR016C (T) YIL011W","false","T","YMR016C (T) YIL011W",,"3.0"
"304049","T","YMR016C (T) YLR180W","false","T","YMR016C (T) YLR180W",,"2.0"
"304050","T","YMR016C (T) YER053C","false","T","YMR016C (T) YER053C",,"3.0"
"304051","T","YMR016C (T) YER054C","false","T","YMR016C (T) YER054C",,"3.0"
"304052","T","YMR016C (T) YER055C","false","T","YMR016C (T) YER055C",,"2.0"
"304053","T","YMR016C (T) YNR073C","false","T","YMR016C (T) YNR073C",,"3.0"
"304054","T","YMR016C (T) YNR076W","false","T","YMR016C (T) YNR076W",,"2.0"
"304055","T","YMR016C (T) YBR280C","false","T","YMR016C (T) YBR280C",,"3.0"
"304056","T","YMR016C (T) YER062C","false","T","YMR016C (T) YER062C",,"3.0"
"304057","T","YMR016C (T) YER064C","false","T","YMR016C (T) YER064C",,"3.0"
"304058","T","YMR016C (T) YER066W","false","T","YMR016C (T) YER066W",,"3.0"
"304059","T","YMR016C (T) YIL045W","false","T","YMR016C (T) YIL045W",,"3.0"
"304060","T","YMR016C (T) YER069W","false","T","YMR016C (T) YER069W",,"2.0"
"304061","T","YMR016C (T) YIL046W","false","T","YMR016C (T) YIL046W",,"3.0"
"304062","T","YMR016C (T) YER073W","false","T","YMR016C (T) YER073W",,"2.0"
"304063","T","YMR016C (T) YIL053W","false","T","YMR016C (T) YIL053W",,"2.0"
"304064","T","YMR016C (T) YIL055C","false","T","YMR016C (T) YIL055C",,"3.0"
"304065","T","YMR016C (T) YIL057C","false","T","YMR016C (T) YIL057C",,"3.0"
"304066","T","YMR016C (T) YLR237W","false","T","YMR016C (T) YLR237W",,"3.0"
"304067","T","YMR016C (T) YOL032W","false","T","YMR016C (T) YOL032W",,"1.0"
"304068","T","YMR016C (T) YER088C","false","T","YMR016C (T) YER088C",,"3.0"
"304069","T","YMR016C (T) YOL038W","false","T","YMR016C (T) YOL038W",,"2.0"
"304070","T","YMR016C (T) YLR254C","false","T","YMR016C (T) YLR254C",,"3.0"
"304071","T","YMR016C (T) YER094C","false","T","YMR016C (T) YER094C",,"2.0"
"304072","T","YMR016C (T) YLR257W","false","T","YMR016C (T) YLR257W",,"3.0"
"304073","T","YMR016C (T) YER096W","false","T","YMR016C (T) YER096W",,"1.0"
"304074","T","YMR016C (T) YLR262C","false","T","YMR016C (T) YLR262C",,"1.0"
"304075","T","YMR016C (T) YOL052C-A","false","T","YMR016C (T) YOL052C-A",,"1.0"
"304076","T","YMR016C (T) YCL031C","false","T","YMR016C (T) YCL031C",,"2.0"
"304077","T","YMR016C (T) YER103W","false","T","YMR016C (T) YER103W",,"3.0"
"304078","T","YMR016C (T) YIL096C","false","T","YMR016C (T) YIL096C",,"1.0"
"304079","T","YMR016C (T) YLR272C","false","T","YMR016C (T) YLR272C",,"1.0"
"304080","T","YMR016C (T) YER114C","false","T","YMR016C (T) YER114C",,"1.0"
"304081","T","YMR016C (T) YIL099W","false","T","YMR016C (T) YIL099W",,"1.0"
"304082","T","YMR016C (T) YIL110W","false","T","YMR016C (T) YIL110W",,"1.0"
"304083","T","YMR016C (T) YIL112W","false","T","YMR016C (T) YIL112W",,"3.0"
"304084","T","YMR016C (T) YER131W","false","T","YMR016C (T) YER131W",,"2.0"
"304085","T","YMR016C (T) YIL114C","false","T","YMR016C (T) YIL114C",,"2.0"
"304086","T","YMR016C (T) YIL116W","false","T","YMR016C (T) YIL116W",,"2.0"
"304087","T","YMR016C (T) YIL117C","false","T","YMR016C (T) YIL117C",,"2.0"
"304088","T","YMR016C (T) YIL118W","false","T","YMR016C (T) YIL118W",,"1.0"
"304089","T","YMR016C (T) YOL084W","false","T","YMR016C (T) YOL084W",,"3.0"
"304090","T","YMR016C (T) YIL119C","false","T","YMR016C (T) YIL119C",,"3.0"
"304091","T","YMR016C (T) YOL086C","false","T","YMR016C (T) YOL086C",,"2.0"
"304092","T","YMR016C (T) YIL122W","false","T","YMR016C (T) YIL122W",,"3.0"
"304093","T","YMR016C (T) YLR295C","false","T","YMR016C (T) YLR295C",,"3.0"
"304094","T","YMR016C (T) YLR297W","false","T","YMR016C (T) YLR297W",,"3.0"
"304095","T","YMR016C (T) YLR300W","false","T","YMR016C (T) YLR300W",,"3.0"
"304096","T","YMR016C (T) YER145C","false","T","YMR016C (T) YER145C",,"3.0"
"304097","T","YMR019W (T) YJL210W","false","T","YMR019W (T) YJL210W",,"1.0"
"304098","T","YMR019W (T) YJL212C","false","T","YMR019W (T) YJL212C",,"1.0"
"304099","T","YMR019W (T) YKL129C","false","T","YMR019W (T) YKL129C",,"1.0"
"304100","T","YMR019W (T) YDR536W","false","T","YMR019W (T) YDR536W",,"1.0"
"304101","T","YMR019W (T) YMR283C","false","T","YMR019W (T) YMR283C",,"1.0"
"304102","T","YMR019W (T) YLR029C","false","T","YMR019W (T) YLR029C",,"1.0"
"304103","T","YMR019W (T) YMR286W","false","T","YMR019W (T) YMR286W",,"1.0"
"304104","T","YMR019W (T) YOL121C","false","T","YMR019W (T) YOL121C",,"1.0"
"304105","T","YMR019W (T) YDL225W","false","T","YMR019W (T) YDL225W",,"1.0"
"304106","T","YMR019W (T) YLR330W","false","T","YMR019W (T) YLR330W",,"1.0"
"304107","T","YMR019W (T) YGL135W","false","T","YMR019W (T) YGL135W",,"1.0"
"304108","T","YMR019W (T) YOL127W","false","T","YMR019W (T) YOL127W",,"1.0"
"304109","T","YMR019W (T) YCR031C","false","T","YMR019W (T) YCR031C",,"1.0"
"304110","T","YMR019W (T) YIL166C","false","T","YMR019W (T) YIL166C",,"2.0"
"304111","T","YMR019W (T) YPL198W","false","T","YMR019W (T) YPL198W",,"1.0"
"304112","T","YMR019W (T) YMR031C","false","T","YMR019W (T) YMR031C",,"2.0"
"304113","T","YMR019W (T) YEL015W","false","T","YMR019W (T) YEL015W",,"1.0"
"304114","T","YMR019W (T) YGR175C","false","T","YMR019W (T) YGR175C",,"1.0"
"304115","T","YMR019W (T) YLR340W","false","T","YMR019W (T) YLR340W",,"1.0"
"304116","T","YMR019W (T) YLR048W","false","T","YMR019W (T) YLR048W",,"1.0"
"304117","T","YMR019W (T) YMR032W","false","T","YMR019W (T) YMR032W",,"2.0"
"304118","T","YMR019W (T) YGL147C","false","T","YMR019W (T) YGL147C",,"1.0"
"304119","T","YMR019W (T) YEL018W","false","T","YMR019W (T) YEL018W",,"1.0"
"304120","T","YMR019W (T) YLR344W","false","T","YMR019W (T) YLR344W",,"1.0"
"304121","T","YMR019W (T) YEL020C","false","T","YMR019W (T) YEL020C",,"3.0"
"304122","T","YMR019W (T) YPL215W","false","T","YMR019W (T) YPL215W",,"1.0"
"304123","T","YMR019W (T) YPL220W","false","T","YMR019W (T) YPL220W",,"1.0"
"304124","T","YMR019W (T) YEL026W","false","T","YMR019W (T) YEL026W",,"1.0"
"304125","T","YMR019W (T) YJR043C","false","T","YMR019W (T) YJR043C",,"1.0"
"304126","T","YMR019W (T) YDR012W","false","T","YMR019W (T) YDR012W",,"1.0"
"304127","T","YMR019W (T) YKL180W","false","T","YMR019W (T) YKL180W",,"1.0"
"304128","T","YMR019W (T) YKL182W","false","T","YMR019W (T) YKL182W",,"1.0"
"304129","T","YMR019W (T) YLR075W","false","T","YMR019W (T) YLR075W",,"1.0"
"304130","T","YMR019W (T) YGL184C","false","T","YMR019W (T) YGL184C",,"1.0"
"304131","T","YMR019W (T) YKL188C","false","T","YMR019W (T) YKL188C",,"1.0"
"304132","T","YMR019W (T) YLR367W","false","T","YMR019W (T) YLR367W",,"1.0"
"304133","T","YMR019W (T) YHR141C","false","T","YMR019W (T) YHR141C",,"1.0"
"304134","T","YMR019W (T) YCR083W","false","T","YMR019W (T) YCR083W",,"1.0"
"304135","T","YMR019W (T) YPL243W","false","T","YMR019W (T) YPL243W",,"1.0"
"304136","T","YMR019W (T) YPL244C","false","T","YMR019W (T) YPL244C",,"1.0"
"304137","T","YMR019W (T) YGL196W","false","T","YMR019W (T) YGL196W",,"1.0"
"304138","T","YMR019W (T) YGR214W","false","T","YMR019W (T) YGR214W",,"1.0"
"304139","T","YMR019W (T) YNL305C","false","T","YMR019W (T) YNL305C",,"1.0"
"304140","T","YMR019W (T) YBL015W","false","T","YMR019W (T) YBL015W",,"1.0"
"304141","T","YMR019W (T) YDR321W","false","T","YMR019W (T) YDR321W",,"1.0"
"304142","T","YMR019W (T) YEL054C","false","T","YMR019W (T) YEL054C",,"1.0"
"304143","T","YMR019W (T) YLR388W","false","T","YMR019W (T) YLR388W",,"1.0"
"304144","T","YMR019W (T) YJR078W","false","T","YMR019W (T) YJR078W",,"1.0"
"304145","T","YMR019W (T) YBR181C","false","T","YMR019W (T) YBR181C",,"1.0"
"304146","T","YMR019W (T) YDR045C","false","T","YMR019W (T) YDR045C",,"1.0"
"304147","T","YMR019W (T) YBL027W","false","T","YMR019W (T) YBL027W",,"1.0"
"304148","T","YMR019W (T) YBR189W","false","T","YMR019W (T) YBR189W",,"1.0"
"304149","T","YMR019W (T) YBR191W","false","T","YMR019W (T) YBR191W",,"1.0"
"304150","T","YMR019W (T) YJR094W-A","false","T","YMR019W (T) YJR094W-A",,"1.0"
"304151","T","YMR019W (T) YNL027W","false","T","YMR019W (T) YNL027W",,"1.0"
"304152","T","YMR019W (T) YKR006C","false","T","YMR019W (T) YKR006C",,"1.0"
"304153","T","YMR019W (T) YKR008W","false","T","YMR019W (T) YKR008W",,"1.0"
"304154","T","YMR019W (T) YJR098C","false","T","YMR019W (T) YJR098C",,"1.0"
"304155","T","YMR019W (T) YDR064W","false","T","YMR019W (T) YDR064W",,"1.0"
"304156","T","YMR019W (T) YJL030W","false","T","YMR019W (T) YJL030W",,"1.0"
"304157","T","YMR019W (T) YJR099W","false","T","YMR019W (T) YJR099W",,"1.0"
"304158","T","YMR019W (T) YLR133W","false","T","YMR019W (T) YLR133W",,"1.0"
"304159","T","YMR019W (T) YOR369C","false","T","YMR019W (T) YOR369C",,"1.0"
"304160","T","YMR019W (T) YER007C-A","false","T","YMR019W (T) YER007C-A",,"1.0"
"304161","T","YMR019W (T) YLR141W","false","T","YMR019W (T) YLR141W",,"1.0"
"304162","T","YMR019W (T) YNR011C","false","T","YMR019W (T) YNR011C",,"1.0"
"304163","T","YMR019W (T) YPR006C","false","T","YMR019W (T) YPR006C",,"1.0"
"304164","T","YMR019W (T) YNR012W","false","T","YMR019W (T) YNR012W",,"1.0"
"304165","T","YMR019W (T) YMR121C","false","T","YMR019W (T) YMR121C",,"1.0"
"304166","T","YMR019W (T) YJR116W","false","T","YMR019W (T) YJR116W",,"1.0"
"304167","T","YMR019W (T) YBR222C","false","T","YMR019W (T) YBR222C",,"3.0"
"304168","T","YMR019W (T) YHR203C","false","T","YMR019W (T) YHR203C",,"1.0"
"304169","T","YMR019W (T) YBR224W","false","T","YMR019W (T) YBR224W",,"1.0"
"304170","T","YMR019W (T) YJR123W","false","T","YMR019W (T) YJR123W",,"1.0"
"304171","T","YMR019W (T) YBR225W","false","T","YMR019W (T) YBR225W",,"1.0"
"304172","T","YMR019W (T) YNL067W","false","T","YMR019W (T) YNL067W",,"1.0"
"304173","T","YMR019W (T) YFR023W","false","T","YMR019W (T) YFR023W",,"1.0"
"304174","T","YMR019W (T) YNL069C","false","T","YMR019W (T) YNL069C",,"1.0"
"304175","T","YMR019W (T) YBL072C","false","T","YMR019W (T) YBL072C",,"1.0"
"304176","T","YMR019W (T) YLR441C","false","T","YMR019W (T) YLR441C",,"1.0"
"304177","T","YMR019W (T) YDL061C","false","T","YMR019W (T) YDL061C",,"1.0"
"304178","T","YMR019W (T) YGR289C","false","T","YMR019W (T) YGR289C",,"1.0"
"304179","T","YMR019W (T) YMR143W","false","T","YMR019W (T) YMR143W",,"1.0"
"304180","T","YMR019W (T) YJR145C","false","T","YMR019W (T) YJR145C",,"1.0"
"304181","T","YMR019W (T) YBL087C","false","T","YMR019W (T) YBL087C",,"1.0"
"304182","T","YMR019W (T) YDL074C","false","T","YMR019W (T) YDL074C",,"1.0"
"304183","T","YMR019W (T) YPR043W","false","T","YMR019W (T) YPR043W",,"1.0"
"304184","T","YMR019W (T) YPL028W","false","T","YMR019W (T) YPL028W",,"1.0"
"304185","T","YMR019W (T) YBL092W","false","T","YMR019W (T) YBL092W",,"1.0"
"304186","T","YMR019W (T) YFR041C","false","T","YMR019W (T) YFR041C",,"2.0"
"304187","T","YMR019W (T) YLR185W","false","T","YMR019W (T) YLR185W",,"1.0"
"304188","T","YMR019W (T) YOR115C","false","T","YMR019W (T) YOR115C",,"1.0"
"304189","T","YMR019W (T) YFR042W","false","T","YMR019W (T) YFR042W",,"1.0"
"304190","T","YMR019W (T) YDL083C","false","T","YMR019W (T) YDL083C",,"1.0"
"304191","T","YMR019W (T) YHL015W","false","T","YMR019W (T) YHL015W",,"1.0"
"304192","T","YMR019W (T) YDR125C","false","T","YMR019W (T) YDR125C",,"1.0"
"304193","T","YMR019W (T) YGR034W","false","T","YMR019W (T) YGR034W",,"1.0"
"304194","T","YMR019W (T) YDR418W","false","T","YMR019W (T) YDR418W",,"1.0"
"304195","T","YMR019W (T) YGL001C","false","T","YMR019W (T) YGL001C",,"1.0"
"304196","T","YMR019W (T) YHL033C","false","T","YMR019W (T) YHL033C",,"1.0"
"304197","T","YMR019W (T) YML024W","false","T","YMR019W (T) YML024W",,"1.0"
"304198","T","YMR019W (T) YML026C","false","T","YMR019W (T) YML026C",,"1.0"
"304199","T","YMR019W (T) YNL117W","false","T","YMR019W (T) YNL117W",,"2.0"
"304200","T","YMR019W (T) YNL118C","false","T","YMR019W (T) YNL118C",,"2.0"
"304201","T","YMR019W (T) YOR145C","false","T","YMR019W (T) YOR145C",,"1.0"
"304202","T","YMR019W (T) YER065C","false","T","YMR019W (T) YER065C",,"1.0"
"304203","T","YMR019W (T) YML057W","false","T","YMR019W (T) YML057W",,"1.0"
"304204","T","YMR019W (T) YER066CA","false","T","YMR019W (T) YER066CA",,"1.0"
"304205","T","YMR019W (T) YPL064C","false","T","YMR019W (T) YPL064C",,"1.0"
"304206","T","YMR019W (T) YBR292C","false","T","YMR019W (T) YBR292C",,"1.0"
"304207","T","YMR019W (T) YER074W","false","T","YMR019W (T) YER074W",,"1.0"
"304208","T","YMR019W (T) YPR102C","false","T","YMR019W (T) YPR102C",,"1.0"
"304209","T","YMR019W (T) YOR167C","false","T","YMR019W (T) YOR167C",,"1.0"
"304210","T","YMR019W (T) YPL079W","false","T","YMR019W (T) YPL079W",,"1.0"
"304211","T","YMR019W (T) YDR447C","false","T","YMR019W (T) YDR447C",,"1.0"
"304212","T","YMR019W (T) YER080W","false","T","YMR019W (T) YER080W",,"1.0"
"304213","T","YMR019W (T) YDR450W","false","T","YMR019W (T) YDR450W",,"1.0"
"304214","T","YMR019W (T) YGL030W","false","T","YMR019W (T) YGL030W",,"1.0"
"304215","T","YMR019W (T) YPR110C","false","T","YMR019W (T) YPR110C",,"1.0"
"304216","T","YMR019W (T) YOR178C","false","T","YMR019W (T) YOR178C",,"1.0"
"304217","T","YMR019W (T) YPL090C","false","T","YMR019W (T) YPL090C",,"1.0"
"304218","T","YMR019W (T) YML063W","false","T","YMR019W (T) YML063W",,"1.0"
"304219","T","YMR019W (T) YOL039W","false","T","YMR019W (T) YOL039W",,"1.0"
"304220","T","YMR019W (T) YHR021C","false","T","YMR019W (T) YHR021C",,"1.0"
"304221","T","YMR019W (T) YOL040C","false","T","YMR019W (T) YOL040C",,"1.0"
"304222","T","YMR019W (T) YGR085C","false","T","YMR019W (T) YGR085C",,"1.0"
